file_name,signal_mean,signal_std,signal_skew,signal_kurtosis,zcr_mean,zcr_std,rmse_mean,rmse_std,spectral_contrast_1_mean,spectral_contrast_2_mean,spectral_contrast_3_mean,spectral_contrast_4_mean,spectral_contrast_5_mean,spectral_contrast_6_mean,spectral_contrast_7_mean,spectral_contrast_1_std,spectral_contrast_2_std,spectral_contrast_3_std,spectral_contrast_4_std,spectral_contrast_5_std,spectral_contrast_6_std,spectral_contrast_7_std,mfccs_1_mean,mfccs_2_mean,mfccs_3_mean,mfccs_4_mean,mfccs_5_mean,mfccs_6_mean,mfccs_7_mean,mfccs_8_mean,mfccs_9_mean,mfccs_10_mean,mfccs_11_mean,mfccs_12_mean,mfccs_13_mean,mfccs_14_mean,mfccs_15_mean,mfccs_16_mean,mfccs_17_mean,mfccs_18_mean,mfccs_19_mean,mfccs_20_mean,mfccs_1_std,mfccs_2_std,mfccs_3_std,mfccs_4_std,mfccs_5_std,mfccs_6_std,mfccs_7_std,mfccs_8_std,mfccs_9_std,mfccs_10_std,mfccs_11_std,mfccs_12_std,mfccs_13_std,mfccs_14_std,mfccs_15_std,mfccs_16_std,mfccs_17_std,mfccs_18_std,mfccs_19_std,mfccs_20_std
206_Techno.wav,0.317,0.359,0.253,-1.127,0.028,0.027,0.349,0.084,17.337,14.045,17.701,17.968,18.038,16.187,30.702,4.621,6.112,4.926,4.832,4.098,3.299,2.647,-49.275,113.84,4.107,20.087,5.565,14.239,1.307,6.972,-0.428,5.728,-1.298,3.121,-2.357,3.524,-2.624,6.635,3.285,11.904,5.327,6.317,67.804,28.078,24.344,11.693,11.851,13.008,10.199,7.255,5.601,6.167,6.226,5.32,5.653,5.152,5.361,6.739,7.34,9.377,10.449,7.424
207_Pop_music.wav,0.23,0.302,1.037,0.263,0.077,0.058,0.283,0.106,21.949,15.3,18.391,18.685,20.59,22.256,60.561,5.192,4.482,4.861,4.837,4.731,6.124,4.737,-87.884,93.53,-15.255,56.981,-20.062,35.419,-8.604,26.679,-3.133,23.905,-7.56,13.95,1.641,8.041,6.52,-0.666,8.332,-0.698,4.275,4.747,67.269,25.54,24.464,15.572,13.062,14.97,13.157,10.985,14.276,8.583,8.408,10.552,8.472,10.089,8.465,8.436,8.341,8.161,8.301,9.481
208_Rhythm_blues.wav,0.21,0.265,0.873,-0.158,0.135,0.038,0.256,0.066,20.6,14.853,17.658,20.785,22.072,24.128,33.949,4.835,3.64,4.507,3.835,3.24,3.913,4.55,-39.285,94.659,-50.73,3.279,-5.317,5.946,5.653,5.614,-1.506,10.909,-10.397,-12.515,-8.432,0.511,-15.095,-0.65,-9.159,2.016,2.269,-12.042,31.567,21.919,20.636,12.625,13.003,15.534,10.663,10.959,12.617,11.468,10.802,11.478,10.295,8.655,9.078,6.913,9.737,9.151,11.126,11.993
209_Pop_music.wav,0.472,0.563,0.255,-0.953,0.101,0.04,0.56,0.051,19.693,12.793,14.023,14.63,17.385,16.333,31.584,4.874,3.542,2.941,2.404,2.358,1.59,2.201,85.986,98.25,-17.112,9.832,1.94,6.015,-0.767,6.722,9.097,9.881,4.538,12.556,0.79,10.659,-6.652,9.41,-3.108,8.999,-2.852,4.827,22.871,18.064,15.778,9.698,9.363,7.162,7.568,5.364,5.844,7.273,5.648,5.288,5.09,4.516,5.138,4.286,4.714,4.999,5.261,4.908
210_Rhythm_blues.wav,0.213,0.28,1.273,0.636,0.098,0.063,0.267,0.084,19.859,14.023,18.757,16.958,17.141,16.883,33.241,5.546,3.642,4.319,3.607,2.875,2.211,3.385,-32.668,84.056,15.891,34.218,10.39,11.931,0.192,7.841,-8.653,4.783,-2.197,5.831,-2.952,5.083,1.883,4.366,-3.11,3.482,-4.06,0.287,55.183,30.34,19.697,15.701,16.131,9.764,9.432,8.946,6.562,7.74,8.238,5.884,7.426,6.456,6.057,6.979,7.458,6.428,5.519,5.453
211_Rhythm_blues.wav,0.172,0.215,1.056,0.08,0.088,0.044,0.211,0.042,18.569,15.359,18.679,18.523,18.092,19.35,36.319,4.785,3.748,4.174,3.95,3.253,3.776,3.991,-69.382,87.829,20.921,32.805,10.524,12.984,-2.055,12.76,-12.525,12.007,-6.009,8.193,0.716,2.845,1.893,9.053,-2.176,4.716,2.268,3.539,67.807,39.074,34.445,15.294,14.559,15.179,13.448,11.597,10.784,9.39,8.34,8.05,6.699,8.854,6.916,8.828,6.761,6.825,6.873,6.547
212_Techno.wav,0.252,0.318,0.942,-0.041,0.231,0.124,0.307,0.083,18.441,14.866,14.689,15.143,16.089,19.371,58.335,6.256,4.019,3.85,2.889,2.494,3.264,7.134,-24.1,31.977,20.969,46.308,-20.602,41.63,-8.273,18.328,6.536,2.639,3.245,6.237,-6.102,10.448,-11.614,10.382,-6.281,3.779,0.226,3.192,32.271,16.699,15.368,12.555,11.888,8.877,7.69,7.794,6.425,6.28,6.768,4.93,5.856,6.44,7.5,5.698,5.046,5.042,5.573,5.368
213_Pop_music.wav,0.296,0.37,0.862,-0.209,0.107,0.035,0.364,0.065,18.928,15.858,18.341,16.606,17.546,17.631,36.116,5.039,3.635,4.337,3.837,2.793,2.741,3.275,19.139,70.769,8.524,44.751,7.224,14.963,7.089,14.481,-0.518,11.976,-0.109,2.119,-1.004,3.724,-6.078,-1.756,-7.142,-3.324,-0.624,2.423,21.656,14.713,9.083,11.864,8.134,8.114,6.099,6.766,6.425,7.115,7.053,5.832,6.655,7.651,7.7,5.901,5.324,5.957,5.643,6.279
214_Pop_music.wav,0.031,0.051,2.875,8.757,0.077,0.059,0.04,0.032,19.404,14.563,17.406,16.001,17.028,16.983,28.905,5.302,4.323,4.791,3.165,3.256,3.211,5.836,-278.919,91.155,-0.001,18.989,8.797,10.129,3.161,5.73,-1.055,1.494,-0.713,3.556,1.443,1.167,0.558,6.609,-0.836,4.726,-1.136,2.135,128.654,47.483,20.318,15.001,14.493,14.646,10.443,11.707,12.171,7.591,10.038,6.542,6.148,5.535,6.29,7.513,5.506,5.561,5.734,5.882
215_Rhythm_blues.wav,0.131,0.176,1.786,1.98,0.074,0.033,0.165,0.061,26.35,17.525,20.71,20.161,19.56,19.456,33.956,5.277,4.461,4.715,4.173,3.783,3.292,3.258,-111.504,96.991,19.62,33.799,-0.251,12.014,4.608,3.095,-11.0,6.379,-8.727,0.785,-3.563,1.988,-9.544,-0.649,-8.292,-5.42,-6.409,-1.933,55.947,27.857,19.919,12.877,14.885,11.069,10.283,10.995,10.613,9.538,9.313,7.631,9.341,9.56,8.524,7.037,7.127,7.65,6.622,8.201
216_Techno.wav,0.138,0.217,1.904,3.263,0.121,0.053,0.184,0.115,14.869,13.672,16.49,16.165,16.908,15.904,35.336,5.013,3.681,3.756,3.412,2.658,1.688,3.226,-70.459,76.327,7.915,31.094,4.299,16.18,-8.257,9.505,-8.414,2.019,-5.13,4.952,-6.425,1.46,-4.016,5.291,-1.356,3.442,-5.776,-0.041,68.268,29.523,21.451,16.21,12.294,10.526,9.153,8.975,9.739,6.702,8.756,8.859,6.242,5.052,5.767,5.528,6.645,6.518,5.818,6.312
217_Hip_hop_music.wav,0.157,0.215,0.86,0.198,0.08,0.052,0.185,0.11,22.293,18.433,16.066,17.631,19.289,25.445,36.123,6.193,5.018,4.103,4.317,4.349,10.285,8.291,-168.745,68.049,2.631,40.077,16.887,12.773,4.603,3.931,7.351,-0.85,-1.23,1.138,-3.819,1.248,-5.726,-0.316,-5.438,-0.29,-0.131,1.782,97.659,67.746,55.769,31.906,19.225,24.062,16.122,18.109,10.413,14.281,10.105,8.831,7.253,8.904,9.478,11.415,7.476,8.594,7.128,8.524
218_Techno.wav,0.245,0.319,0.765,-0.153,0.072,0.031,0.294,0.122,22.032,14.577,19.742,18.531,18.686,18.621,29.095,5.241,4.545,4.794,3.712,4.302,4.155,2.303,-50.071,75.81,4.644,12.462,4.702,6.589,4.944,0.19,4.311,0.681,5.556,2.802,1.62,6.842,-2.667,4.957,-0.79,1.567,0.542,2.482,74.079,18.466,21.897,13.957,14.602,14.333,14.404,13.579,6.802,10.84,9.164,10.719,8.261,7.29,10.169,10.619,7.864,8.996,8.19,8.707
219_Rock_music.wav,0.021,0.035,2.432,6.096,0.172,0.036,0.028,0.022,16.584,12.834,15.992,18.842,18.196,29.841,50.539,4.842,3.461,4.298,4.562,3.719,7.283,5.773,-310.56,113.859,-74.154,55.596,3.961,12.482,-13.377,7.555,-11.296,-6.653,9.814,-9.015,7.326,5.413,-10.467,-1.259,-0.399,-2.638,-3.317,9.705,76.703,30.191,49.958,37.034,13.623,11.613,12.366,11.02,10.024,14.932,16.107,16.015,9.477,7.981,8.936,11.223,9.116,9.756,8.463,10.881
220_Rhythm_blues.wav,0.127,0.166,1.379,0.837,0.274,0.108,0.16,0.047,13.767,14.528,17.824,16.423,16.78,16.847,65.62,3.693,3.966,3.582,2.704,2.224,2.154,4.296,-24.118,44.784,-44.453,-14.163,-24.071,1.965,-21.627,18.542,-21.261,17.03,-9.397,15.932,-11.836,7.986,-17.37,7.281,-10.971,15.21,-3.475,9.138,28.909,19.103,19.563,13.376,14.202,11.227,12.603,8.665,9.456,9.027,9.183,7.567,7.643,7.047,6.7,7.65,6.415,7.739,7.441,6.304
221_Rhythm_blues.wav,0.111,0.146,1.16,0.521,0.127,0.085,0.141,0.037,16.002,13.183,16.318,16.144,17.036,17.332,32.666,4.679,3.948,3.979,3.612,3.846,3.636,2.56,-75.174,90.114,-6.948,11.541,-6.396,11.284,2.938,9.634,-1.315,7.451,-4.226,2.729,-5.362,4.95,-5.77,2.096,-4.239,-0.703,-2.674,5.419,62.883,33.921,27.38,16.493,21.627,18.661,13.352,11.472,9.387,8.754,10.186,7.958,9.533,7.713,8.093,9.176,7.154,8.142,8.288,8.404
222_Techno.wav,0.019,0.027,1.979,2.745,0.064,0.016,0.024,0.011,24.42,14.427,16.548,16.695,18.196,36.005,38.888,4.712,3.43,3.348,2.501,2.805,5.235,3.986,-324.794,193.637,-70.017,27.916,6.197,-4.216,20.675,-11.882,6.434,0.398,-10.587,1.572,-12.281,-0.682,-1.745,-6.667,-5.462,-11.682,-7.284,-7.592,47.338,11.538,11.439,28.669,7.067,8.487,8.201,6.023,7.49,6.811,6.224,5.781,7.13,6.683,4.866,4.333,7.039,6.271,6.419,5.225
223_Rhythm_blues.wav,0.246,0.311,0.899,-0.096,0.117,0.06,0.301,0.078,17.694,15.248,19.098,20.177,22.756,21.079,35.696,4.358,3.355,4.163,3.678,3.968,6.422,7.277,-4.474,92.83,-2.329,29.87,0.255,12.977,-5.953,2.315,-3.652,0.601,-11.547,-0.602,-4.102,1.782,-5.363,-1.21,-5.44,0.117,-10.65,-3.594,41.827,41.902,13.516,8.977,12.311,8.867,10.751,9.917,10.716,8.455,9.17,10.82,6.586,6.646,6.969,6.656,7.205,8.332,10.265,8.663
224_Pop_music.wav,0.132,0.167,1.062,0.144,0.119,0.039,0.165,0.028,20.349,15.256,18.531,19.217,19.259,20.336,61.278,5.748,3.993,4.774,4.114,3.601,3.886,3.873,-51.682,93.788,-23.663,51.056,-11.81,31.394,-7.475,23.4,-10.504,14.909,-10.083,12.779,-6.412,6.336,-15.132,10.513,-11.614,1.178,-7.575,3.085,21.794,14.698,11.668,10.342,11.06,8.675,8.565,7.465,6.626,7.415,8.445,6.486,6.81,6.031,6.37,7.651,6.672,5.972,6.276,6.335
225_Rock_music.wav,0.171,0.22,1.131,0.289,0.113,0.054,0.212,0.058,23.303,14.652,20.031,22.107,18.578,17.718,58.546,4.597,3.504,3.733,3.637,3.299,3.283,5.404,-62.47,108.65,-29.103,-11.412,-38.203,-6.943,-26.007,12.093,-9.203,-3.63,-23.054,-3.523,-20.864,-5.327,-21.457,-2.96,-15.503,-2.466,-8.266,5.738,41.603,34.115,22.967,14.02,8.25,9.806,9.833,9.216,8.379,8.519,6.831,6.835,6.229,6.292,6.392,6.417,6.377,6.779,6.624,7.586
226_Pop_music.wav,0.189,0.252,1.452,1.07,0.125,0.069,0.234,0.092,25.02,15.348,19.58,20.384,19.359,19.473,35.316,5.105,4.423,4.746,3.649,3.275,3.21,4.314,-39.453,67.013,-13.142,11.158,3.334,9.453,9.3,16.491,-3.004,21.449,-3.349,7.275,3.813,6.788,-2.35,11.635,-9.37,1.217,-7.337,4.684,52.308,25.946,22.631,18.949,18.164,13.133,11.981,10.491,14.43,11.4,9.872,11.439,10.37,8.773,8.985,9.702,8.702,8.351,9.453,10.376
227_Pop_music.wav,0.191,0.263,1.527,1.419,0.129,0.055,0.236,0.115,24.754,17.273,21.046,20.596,21.485,22.589,36.643,5.437,4.086,4.406,3.982,3.567,3.518,4.487,-59.472,88.192,-38.229,19.945,-29.124,-2.549,-18.943,-13.428,-16.365,-5.122,-4.107,-1.912,-16.996,-15.061,-10.249,-17.106,-16.454,0.794,-10.828,-6.901,48.615,26.36,16.845,16.431,14.009,9.874,11.255,7.885,10.479,10.917,9.499,7.962,6.997,8.043,7.228,7.515,6.593,8.476,8.174,10.153
228_Hip_hop_music.wav,0.13,0.165,0.837,-0.118,0.175,0.101,0.158,0.05,25.928,12.747,15.579,15.734,16.112,15.931,36.231,5.979,3.762,4.081,3.718,2.625,1.816,3.202,-115.549,13.659,20.585,51.015,0.427,31.204,-4.613,21.098,5.471,8.236,3.487,9.151,0.073,5.173,-0.275,6.07,1.026,6.866,-1.784,2.744,76.456,26.446,36.61,19.796,15.477,13.91,10.018,8.51,8.221,8.328,6.498,6.03,5.648,5.524,5.061,5.163,6.18,5.587,4.76,4.073
229_Pop_music.wav,0.282,0.365,1.06,0.202,0.139,0.077,0.349,0.106,16.545,14.996,18.467,17.504,17.673,17.099,31.39,4.963,4.245,4.13,3.959,3.563,3.003,2.206,25.787,70.547,6.28,17.175,2.096,6.71,2.069,4.472,-5.028,7.373,-3.851,2.241,-3.6,3.222,-0.771,2.256,-5.061,1.843,-3.886,3.445,44.7,24.528,19.971,17.971,12.89,10.775,11.291,9.395,9.894,10.451,8.064,7.292,7.696,6.218,7.319,6.381,7.003,6.767,6.911,6.764
230_Hip_hop_music.wav,0.216,0.286,1.477,1.069,0.098,0.056,0.271,0.091,18.66,16.193,18.468,17.994,18.34,16.887,31.423,4.537,4.561,4.21,4.479,3.318,2.862,3.158,-48.085,68.812,25.011,32.945,13.227,14.949,-2.076,11.432,0.867,9.268,6.209,2.586,1.371,6.558,-0.733,3.703,-2.611,6.858,1.361,13.713,50.337,26.578,19.627,15.328,15.192,12.503,12.77,8.483,9.325,7.922,8.474,7.743,7.72,8.521,7.821,7.408,8.356,9.531,8.75,9.685
231_Rhythm_blues.wav,0.036,0.046,1.128,0.246,0.127,0.024,0.046,0.006,19.908,12.52,15.007,13.844,14.927,15.762,33.049,4.662,3.479,3.574,2.271,2.053,1.555,2.132,-142.348,85.123,-17.977,26.167,-1.821,10.291,-3.469,8.992,-2.554,7.806,-1.549,7.25,-1.44,2.901,-2.475,2.746,-4.825,2.377,-1.389,2.058,16.333,12.79,13.139,11.934,8.275,9.622,8.453,6.116,6.386,7.035,7.072,5.756,6.004,5.502,5.628,5.051,4.307,4.541,5.027,4.94
232_Pop_music.wav,0.197,0.265,1.601,1.347,0.154,0.082,0.244,0.102,23.184,16.069,17.336,16.76,18.106,17.182,31.641,4.754,4.523,4.574,3.366,3.172,2.315,2.619,-28.758,38.11,1.525,27.213,13.226,10.725,-2.178,9.155,2.754,1.393,2.03,9.248,2.339,4.878,1.453,12.271,-3.006,7.013,-0.622,5.128,40.312,27.096,29.776,20.027,18.837,14.387,12.858,14.397,11.896,11.735,10.937,10.254,9.946,9.246,9.139,9.005,10.059,7.878,7.781,7.477
233_Rhythm_blues.wav,0.174,0.222,1.079,0.212,0.06,0.027,0.215,0.055,20.629,14.766,18.469,17.878,17.612,20.232,50.993,5.224,4.012,3.733,3.255,2.416,3.355,7.043,-90.661,159.244,-34.235,48.581,-19.902,13.127,-17.272,2.731,-11.106,10.546,-0.578,2.923,-0.872,-1.285,4.152,0.515,-1.086,2.411,-7.031,-6.557,43.284,27.649,18.566,12.79,15.663,10.538,12.347,9.098,8.638,8.191,8.487,6.644,6.42,5.717,6.509,6.585,6.446,6.834,6.89,6.364
234_Techno.wav,0.237,0.289,0.783,-0.412,0.01,0.004,0.281,0.067,27.401,12.257,15.636,16.086,18.422,19.859,40.431,4.853,4.361,4.66,4.643,4.236,5.464,5.705,-269.054,160.858,46.136,34.205,22.364,26.588,15.822,21.886,11.049,9.636,9.956,3.476,1.757,5.292,7.481,3.894,0.826,2.55,-1.293,-2.528,61.587,16.767,27.875,15.141,17.522,11.643,12.11,10.408,12.189,7.521,8.479,8.642,9.409,8.799,6.812,5.051,6.027,5.251,5.433,5.401
235_Vocal.wav,0.026,0.05,3.284,11.836,0.197,0.122,0.039,0.031,22.227,14.437,16.47,15.674,17.455,18.895,33.112,4.57,6.603,5.8,3.063,3.565,2.726,4.236,-273.952,52.324,-21.064,26.98,-36.929,5.264,-17.329,-17.861,-15.611,-21.591,-7.235,-1.251,-16.542,-2.754,-8.527,-11.41,-6.905,-5.882,-10.838,-8.66,106.594,42.946,19.11,19.34,16.185,9.143,9.994,10.114,10.639,12.772,9.183,7.139,8.311,8.14,9.167,6.915,7.341,7.371,6.964,6.309
236_Pop_music.wav,0.134,0.17,1.27,0.531,0.164,0.023,0.168,0.026,16.691,14.045,18.532,18.75,20.696,22.071,60.709,4.141,3.271,3.889,3.177,3.311,3.923,3.792,-30.543,82.453,-36.358,41.697,-0.317,9.175,-7.862,11.242,-2.961,4.936,-6.696,7.284,-3.047,2.869,-9.135,3.468,-8.779,1.989,-8.431,-1.934,21.787,11.522,9.54,7.602,7.398,6.566,6.088,5.566,6.285,8.041,7.29,7.719,7.203,7.805,6.641,6.519,5.52,6.792,7.761,6.504
237_Techno.wav,0.092,0.142,2.475,5.089,0.179,0.114,0.121,0.074,15.034,12.342,15.204,15.333,15.803,14.803,32.569,5.985,3.782,3.702,3.114,3.039,2.378,3.957,-76.464,67.623,-0.849,11.657,-6.817,8.857,-8.121,2.072,-6.285,8.39,1.452,4.891,-5.089,1.157,-3.594,3.479,-2.455,1.863,-4.127,3.131,53.202,35.838,21.942,13.481,13.004,9.308,9.269,8.101,9.2,10.913,11.515,9.371,7.32,6.674,6.102,6.78,6.104,5.834,6.682,6.919
238_Techno.wav,0.091,0.127,1.931,2.689,0.242,0.089,0.118,0.047,21.721,15.646,17.348,16.044,17.112,16.957,63.11,6.497,5.017,4.559,3.581,2.984,2.601,4.303,-62.065,42.904,-46.635,21.255,-25.564,7.487,-22.947,16.861,-15.485,14.619,-22.254,5.522,-19.242,8.544,-19.875,7.401,-10.866,7.033,-15.368,4.151,42.87,23.669,18.283,16.591,11.591,10.452,7.474,10.829,11.89,7.231,7.627,9.779,9.398,6.528,6.431,6.635,6.343,5.023,6.239,5.003
239_Pop_music.wav,0.297,0.363,0.648,-0.527,0.046,0.027,0.356,0.073,20.007,16.802,18.494,18.942,19.364,33.587,30.878,4.875,6.032,5.154,4.309,5.56,7.845,5.463,-107.223,162.393,-36.501,67.957,-18.788,24.297,13.325,-7.538,37.725,-10.814,11.919,7.833,-6.99,12.328,-8.22,6.731,-3.77,-5.562,3.175,-11.543,50.051,17.52,23.798,20.702,13.74,10.711,12.43,10.641,9.717,10.641,10.564,9.233,8.233,8.102,8.746,8.086,6.453,5.733,5.887,7.759
240_Techno.wav,0.208,0.258,0.838,-0.245,0.091,0.037,0.251,0.061,19.208,12.859,16.143,16.66,16.912,17.817,59.293,4.64,3.57,3.532,3.506,2.766,3.248,4.118,-23.565,73.133,15.088,28.771,2.013,16.746,2.037,8.824,1.281,13.736,-1.711,12.907,0.265,8.463,-0.539,4.081,-3.325,3.919,0.411,5.91,31.521,14.852,12.671,7.44,10.25,8.15,6.129,6.295,5.752,6.17,5.79,6.738,5.824,6.299,5.772,5.241,5.177,6.253,6.018,5.749
241_Techno.wav,0.144,0.185,1.227,0.45,0.037,0.01,0.182,0.033,29.844,11.966,13.378,14.258,14.981,45.879,28.125,5.232,3.138,3.257,2.547,2.089,3.289,2.019,-173.762,240.669,-54.591,26.387,34.677,-31.38,17.282,8.419,-20.339,16.76,5.479,-11.809,7.042,-3.911,-7.232,2.766,-7.912,-4.023,1.278,-8.286,19.412,8.316,11.644,6.572,6.031,6.778,5.361,5.125,6.039,4.652,5.07,4.47,4.44,4.582,4.33,4.128,4.094,4.277,4.093,3.888
242_Techno.wav,0.249,0.317,1.058,0.123,0.051,0.014,0.314,0.037,22.183,12.543,14.297,15.734,17.069,17.335,35.445,4.628,3.514,3.372,3.215,2.632,2.991,3.074,-38.475,121.107,-6.423,25.858,9.231,6.366,3.203,13.242,4.579,10.968,-3.836,6.384,-1.365,4.803,-0.695,0.733,-2.318,4.61,-7.924,4.66,31.271,21.577,19.687,15.276,10.586,10.898,9.115,6.862,7.582,6.652,6.51,6.131,7.456,6.612,7.048,7.033,5.784,5.71,6.54,6.16
243_Vocal.wav,0.14,0.179,1.185,0.416,0.046,0.01,0.171,0.054,23.707,17.872,21.626,19.516,20.229,18.613,35.517,4.507,3.927,4.745,3.602,3.077,3.044,3.553,-188.322,168.996,1.199,3.125,-12.052,-10.895,-31.543,-15.848,-20.233,-28.215,0.358,-13.245,-13.653,-12.011,-6.732,-8.11,-5.888,-0.214,-12.45,0.592,52.112,25.376,22.214,19.02,13.025,10.844,11.198,9.869,8.179,10.318,7.662,6.857,8.084,7.51,8.042,7.744,9.09,7.466,6.578,8.325
244_Techno.wav,0.209,0.259,0.766,-0.339,0.154,0.059,0.253,0.053,18.893,12.22,14.339,14.72,15.005,15.865,30.812,5.659,4.063,3.685,2.694,2.052,1.789,1.703,24.479,48.587,-0.044,21.076,3.314,14.939,1.19,7.398,2.96,9.068,1.587,6.701,-3.721,5.661,-1.004,2.953,-3.445,2.723,-2.534,3.689,31.635,14.227,12.682,7.032,9.178,7.365,7.592,5.528,5.707,5.405,4.996,6.565,7.135,6.186,5.26,5.248,5.869,5.315,4.787,4.999
245_Techno.wav,0.291,0.342,0.418,-0.867,0.073,0.024,0.339,0.046,23.2,13.505,19.81,17.612,17.75,15.312,32.135,4.046,4.144,6.082,4.069,3.258,1.609,2.157,-9.763,42.776,8.738,20.369,8.08,14.653,-0.402,15.188,-0.686,7.545,1.986,8.89,2.86,9.205,8.763,16.529,14.219,18.767,6.574,4.709,25.338,18.271,13.184,10.038,9.026,6.664,6.193,6.56,5.459,5.412,4.64,6.095,6.392,5.106,6.614,9.537,9.962,8.386,6.922,6.364
247_Rhythm_blues.wav,0.142,0.181,1.173,0.365,0.06,0.024,0.178,0.033,17.833,13.466,16.813,16.349,17.831,17.934,59.104,5.294,3.532,3.832,2.974,2.827,3.002,3.425,-86.671,113.225,5.088,47.603,3.36,19.243,-4.23,17.097,-10.173,11.218,-7.737,8.985,-7.287,6.047,-9.105,6.661,-6.644,5.014,-5.763,5.686,41.256,19.94,15.474,8.999,7.696,7.453,7.301,5.36,5.905,5.896,5.373,5.504,6.998,6.498,5.526,5.724,5.794,5.652,5.037,5.327
248_Pop_music.wav,0.322,0.398,0.763,-0.369,0.138,0.072,0.394,0.057,18.239,11.88,14.659,14.408,15.796,15.211,55.063,4.713,3.216,3.669,2.186,2.321,1.695,7.28,72.136,85.442,-10.678,16.895,-16.36,0.803,-23.503,4.264,-16.548,3.923,-20.507,5.616,-16.139,2.741,-20.003,3.928,-16.534,1.632,-14.853,8.075,22.432,23.253,7.368,6.627,7.356,5.054,4.822,4.378,4.643,4.363,4.826,4.658,3.853,4.344,4.492,4.443,4.226,4.427,3.886,5.674
249_Hip_hop_music.wav,0.353,0.431,0.59,-0.587,0.062,0.053,0.423,0.083,23.26,16.668,18.577,17.249,19.192,19.311,33.062,5.254,4.584,5.231,3.797,4.007,4.569,3.591,-83.917,80.801,33.81,14.79,34.192,22.686,15.31,18.31,-2.121,18.94,-3.627,12.695,2.906,12.505,7.913,10.015,2.656,5.997,-0.946,2.096,61.752,45.273,29.635,22.952,17.168,18.918,13.089,10.969,14.7,10.589,10.852,8.845,10.075,8.389,7.967,7.479,7.231,7.551,6.931,6.097
250_Rock_music.wav,0.49,0.591,0.219,-0.94,0.081,0.043,0.568,0.165,20.02,16.441,16.523,15.527,17.016,18.515,36.7,6.019,4.54,4.311,2.791,2.778,2.922,2.922,30.674,135.85,-38.053,56.168,-17.261,2.899,-11.546,12.647,-4.809,-1.556,-1.849,0.706,-4.847,-8.9,-5.668,-5.265,-7.614,0.492,0.013,6.67,89.249,31.489,14.954,10.846,12.791,8.305,9.568,6.136,5.101,4.83,4.535,5.301,4.383,5.78,4.631,3.931,4.555,5.92,6.606,6.193
251_Rock_music.wav,0.142,0.178,0.992,0.012,0.12,0.034,0.174,0.037,23.931,18.17,21.394,22.321,23.493,22.664,36.093,4.37,5.093,4.084,4.091,3.836,4.208,3.296,-56.3,74.904,-6.207,-12.754,1.567,7.502,-14.57,1.196,-19.87,-11.718,2.079,-11.431,-13.542,-5.471,-4.449,-0.642,-4.639,2.449,0.661,8.3,23.508,14.222,9.887,11.265,10.724,7.246,7.401,6.4,8.203,7.421,9.819,10.05,7.654,10.153,6.911,5.947,9.532,7.637,11.136,9.169
252_Techno.wav,0.172,0.216,1.007,0.012,0.036,0.015,0.209,0.056,18.276,19.217,24.888,24.33,21.851,21.464,39.533,6.086,5.305,5.39,4.734,5.485,6.556,6.78,-217.294,169.621,15.181,29.765,5.867,10.921,4.023,5.359,0.048,2.582,0.119,0.249,-3.86,-2.883,-2.94,1.99,3.525,3.196,-1.432,-1.722,59.802,19.606,21.04,10.882,10.505,9.42,11.629,10.043,9.117,8.921,9.449,9.298,9.879,8.795,10.286,12.093,13.477,13.152,12.001,14.209
253_Techno.wav,0.426,0.511,0.361,-0.854,0.117,0.046,0.506,0.065,20.019,15.621,16.992,16.84,16.383,15.827,31.552,5.297,3.88,3.856,2.948,2.452,2.061,1.901,74.535,70.613,4.309,21.077,4.875,12.634,-3.063,10.104,0.786,9.222,-1.932,0.266,-7.505,0.248,-3.978,4.783,-1.475,6.418,2.552,4.785,25.181,14.157,6.325,6.49,5.677,6.374,7.347,6.948,5.104,5.66,5.305,6.25,7.191,7.294,5.805,4.878,5.17,5.754,9.446,7.376
255_Rhythm_blues.wav,0.145,0.19,1.441,0.965,0.07,0.019,0.184,0.047,15.389,13.51,16.541,17.392,19.55,19.82,34.607,4.303,3.612,3.884,2.771,3.977,3.728,3.437,-68.124,120.89,11.118,10.057,-2.75,13.24,7.237,3.362,-9.315,8.306,-6.171,5.195,-1.888,8.012,-1.915,4.273,-3.22,3.265,3.798,7.565,36.774,16.83,10.816,8.669,9.703,5.386,9.956,5.398,5.846,5.04,5.497,5.412,6.39,5.748,6.39,7.065,7.708,6.037,5.923,6.164
256_Hip_hop_music.wav,0.142,0.175,1.686,0.968,0.052,0.023,0.171,0.037,21.035,14.848,17.274,17.039,18.413,16.316,31.721,4.388,4.467,4.412,3.933,3.997,2.283,2.205,-102.585,89.632,6.134,14.63,8.77,15.131,2.22,9.916,3.887,11.582,-0.457,6.343,1.391,6.177,5.223,10.207,0.505,6.427,-2.213,0.709,49.841,27.649,23.939,18.594,16.545,11.85,11.03,9.325,8.157,8.473,9.378,7.286,6.416,6.716,7.162,6.358,6.239,5.505,6.239,6.35
