url,start_time,end_time,class_label
4tVXXrHCX54, 30.000, 40.000,Pop_music
4tXrEs138y8, 420.000, 430.000,Vocal
4t_de63iw1A, 230.000, 240.000,Pop_music
4tafwFHmNyU, 30.000, 40.000,Pop_music
4tjzntREBXU, 30.000, 40.000,Rhythm_blues
4tohRXzdDgQ, 30.000, 40.000,Techno
4ttN4gYf6B8, 30.000, 40.000,Techno
4tuO_WchPgM, 20.000, 30.000,Hip_hop_music
4tuvLTmN-54, 150.000, 160.000,Reggae
4twJ3xbppMo, 30.000, 40.000,Techno
4tzIGsM5XQE, 30.000, 40.000,Techno
4tzvEuQKuZ4, 60.000, 70.000,Vocal
4u13yahYi1Y, 270.000, 280.000,Hip_hop_music
4u3CItIYySs, 30.000, 40.000,Techno
4uGgfHFvqkU, 60.000, 70.000,Rock_music
4uNYyQlM79Q, 30.000, 40.000,Techno
4uOWcNy_6Bo, 30.000, 40.000,Techno
4uWuSzAwFfI, 30.000, 40.000,Pop_music
4uXvVeRvkCg, 30.000, 40.000,Rhythm_blues
4ud0a6dI20A, 560.000, 570.000,Techno
4ueAMsUrakE, 100.000, 110.000,Rhythm_blues
4ui6fHO9eco, 30.000, 40.000,Techno
4uoyDz4f14o, 30.000, 40.000,Techno
4upTZF7jgPM, 30.000, 40.000,Rhythm_blues
4uw1kwrf7NY, 160.000, 170.000,Hip_hop_music
4v-P1Mgw620, 30.000, 40.000,Rhythm_blues
4v4IjV0YSus, 170.000, 180.000,Rock_music
4v4mrfpHUa8, 30.000, 40.000,Rhythm_blues
4v5vPas7CYM, 90.000, 100.000,Hip_hop_music
4v6zCXGxcUY, 0.000, 10.000,Hip_hop_music
4v8b5na8YFY, 30.000, 40.000,Techno
4v8uvsp-hac, 30.000, 40.000,Techno
4vB6tjc1jcE, 110.000, 120.000,Pop_music
4vC9s06PEQc, 30.000, 40.000,Techno
4vHBc6Wtyyo, 10.000, 20.000,Rhythm_blues
4vHYhU6QXBU, 50.000, 60.000,Rock_music
4vUZx70M-5A, 30.000, 40.000,Techno
4vae5s-JMCc, 30.000, 40.000,Techno
4vcmoDsaMnQ, 200.000, 210.000,Pop_music
4ve7YJEz-DU, 40.000, 50.000,Vocal
4vgrngKYgUg, 20.000, 30.000,Hip_hop_music
4vhJ_k-08c0, 30.000, 40.000,Rhythm_blues
4vmj6xUzKJM, 130.000, 140.000,Pop_music
4voQYEfNojc, 480.000, 490.000,Pop_music
4vrtgUdyUlI, 70.000, 80.000,Hip_hop_music
4vx5bYUaOZ8, 50.000, 60.000,Pop_music
4w0Nq60uHWk, 30.000, 40.000,Techno
4w8DDwr7TvU, 30.000, 40.000,Techno
4wA8hZbLVRE, 60.000, 70.000,Techno
4wNNVuLeHJE, 60.000, 70.000,Rock_music
4wRjDa3P43k, 70.000, 80.000,Rhythm_blues
4wYxUpEBpHE, 30.000, 40.000,Techno
4wu7SkBQksg, 30.000, 40.000,Rhythm_blues
4wyiHTkWqCU, 16.000, 26.000,Pop_music
4wzigYUC1sQ, 430.000, 440.000,Reggae
4x87BBdvzOw, 30.000, 40.000,Rhythm_blues
4xGRluwKcSE, 20.000, 30.000,Techno
4xIjurSEYrU, 30.000, 40.000,Techno
4xKYdu0W5Y0, 30.000, 40.000,Techno
4xRpeYWxMR4, 30.000, 40.000,Rhythm_blues
4xSVyO0AqJI, 30.000, 40.000,Techno
4xVXZS_E8vE, 90.000, 100.000,Techno
4xXNRSqySNg, 30.000, 40.000,Techno
4xa_0puSH9I, 30.000, 40.000,Rhythm_blues
4xe4rYPUwOQ, 30.000, 40.000,Techno
4xeETgP4YzI, 30.000, 40.000,Techno
4xe_2vgYisQ, 240.000, 250.000,Reggae
4xf9pMMvnHQ, 30.000, 40.000,Rhythm_blues
4xgjiz-nrFs, 30.000, 40.000,Techno
4xkQvNVVIjs, 30.000, 40.000,Rhythm_blues
4xqmQpl2Ys4, 30.000, 40.000,Techno
4xrqNzHqtp4, 30.000, 40.000,Vocal
4xsrPaCWxRs, 560.000, 570.000,Vocal
4xv8LIUImlg, 100.000, 110.000,Hip_hop_music
4xviG13I484, 10.000, 20.000,Rock_music
4y12fh1QD_A, 160.000, 170.000,Pop_music
4y2vxmX-rOM, 29.000, 39.000,Pop_music
4y4Qdny6WpI, 130.000, 140.000,Pop_music
4y7C5LUpFwo, 100.000, 110.000,Rock_music
4yCv8cHaC1k, 10.000, 20.000,Techno
4yFSTz0fo8Y, 30.000, 40.000,Rhythm_blues
4yM0mMXe2Ss, 30.000, 40.000,Pop_music
4yPv5Vz08bg, 200.000, 210.000,Vocal
4yU3AhhsK7k, 30.000, 40.000,Rhythm_blues
4yU5OP3b0XQ, 30.000, 40.000,Rhythm_blues
4y_bw78Q-YU, 30.000, 40.000,Techno
4ye0igu2Qnw, 30.000, 40.000,Pop_music
4yiyGjpIueg, 30.000, 40.000,Pop_music
4yl-TILcW-0, 150.000, 160.000,Rock_music
4ynyPm2LSVw, 30.000, 40.000,Techno
4yt7NEFO3cI, 110.000, 120.000,Hip_hop_music
4ywkVHCDUug, 260.000, 270.000,Rock_music
4z2tKem0UNU, 30.000, 40.000,Pop_music
4zPz4Qht2gw, 30.000, 40.000,Techno
4zRwR5eWH5s, 30.000, 40.000,Techno
4zSToaf8kCY, 0.000, 10.000,Reggae
4zTW2dFRuno, 30.000, 40.000,Rhythm_blues
4zTagbtpfp4, 160.000, 170.000,Vocal
4za1IMKaeNk, 20.000, 30.000,Hip_hop_music
4ze_v0PLFgg, 30.000, 40.000,Techno
4zetO0m8pq4, 30.000, 40.000,Pop_music
4zjXrHA3ruU, 130.000, 140.000,Rhythm_blues
4zo8-7vWH8E, 30.000, 40.000,Rhythm_blues
4zomR1YH0_Y, 50.000, 60.000,Hip_hop_music
4zs974vhT30, 30.000, 40.000,Rhythm_blues
4zswl-eg5Nk, 30.000, 40.000,Techno
4ztpzVNLyOI, 30.000, 40.000,Pop_music
4zx27xQCQZw, 200.000, 210.000,Hip_hop_music
4zz8hRgfTmc, 30.000, 40.000,Rhythm_blues
5-3T9achwu0, 10.000, 20.000,Rock_music
5-CXbAMbVcM, 30.000, 40.000,Reggae
5-DR0b9PAS0, 130.000, 140.000,Pop_music
5-Dj3i9IER8, 50.000, 60.000,Reggae
5-EkTEZgr_8, 120.000, 130.000,Techno
5-F_RdcIi3w, 30.000, 40.000,Pop_music
5-GEOOjl3_Q, 30.000, 40.000,Techno
5-GvPHokdgc, 50.000, 60.000,Pop_music
5-JkfwoAIf4, 30.000, 40.000,Pop_music
5-K7iR-IPFI, 30.000, 40.000,Rhythm_blues
5-TGDfOBbDo, 10.000, 20.000,Hip_hop_music
5-UYKiK9quU, 160.000, 170.000,Hip_hop_music
5-VagmcFHE0, 30.000, 40.000,Rhythm_blues
5-WzG998ulI, 30.000, 40.000,Hip_hop_music
5-b-rpVPJvs, 30.000, 40.000,Rhythm_blues
5-bKBhzKWC8, 30.000, 40.000,Techno
5-dA_S03U40, 30.000, 40.000,Techno
5-hCLYv4kog, 30.000, 40.000,Rhythm_blues
5-u-SRYrohA, 30.000, 40.000,Pop_music
5-ufaiolNio, 30.000, 40.000,Techno
5-web7GR-7s, 0.000, 10.000,Pop_music
5-z1af0_Y0Y, 60.000, 70.000,Vocal
502D49vQH0I, 310.000, 320.000,Reggae
508RZ_kBJ9k, 80.000, 90.000,Reggae
50E9YNI3J0E, 310.000, 320.000,Rock_music
50I0FVn_dYA, 10.000, 20.000,Hip_hop_music
50J3yqKRk-o, 80.000, 90.000,Hip_hop_music
50U8bL7hpak, 30.000, 40.000,Pop_music
50ZJ8eTZgi4, 30.000, 40.000,Vocal
50aWPLFd5GY, 30.000, 40.000,Techno
50cD3Uv0GCM, 250.000, 260.000,Vocal
50jb48C-pfU, 170.000, 180.000,Reggae
50kQchusqxo, 60.000, 70.000,Techno
50m8FmPsid0, 140.000, 150.000,Reggae
50r1fWLmABU, 30.000, 40.000,Techno
50wnE_UTOR0, 10.000, 20.000,Reggae
50x9RxHtU_U, 30.000, 40.000,Pop_music
50y__vxYUCM, 30.000, 40.000,Techno
50z4H8yCWIg, 40.000, 50.000,Rock_music
515J8C5_d0I, 50.000, 60.000,Rock_music
51BPaXRjUZw, 30.000, 40.000,Techno
51HcSlfRi-M, 0.000, 7.000,Techno
51JXLEO3Abo, 30.000, 40.000,Pop_music
51JljzQ0Ug0, 190.000, 200.000,Vocal
51LOJc-2HGA, 30.000, 40.000,Techno
51WAXx0rV6c, 30.000, 40.000,Rhythm_blues
51cHg61QcZY, 30.000, 40.000,Hip_hop_music
51cLDSimMC4, 15.000, 25.000,Techno
51cXLN-FJuE, 20.000, 30.000,Pop_music
51gScpGBmL8, 90.000, 100.000,Reggae
51msoWAkNyU, 100.000, 110.000,Rock_music
51nz5pNG7xI, 100.000, 110.000,Pop_music
51p2jHu9OlQ, 120.000, 130.000,Rock_music
51uJMTmcrEM, 30.000, 40.000,Rhythm_blues
51wYapL3wX4, 220.000, 230.000,Rock_music
52-zZvGwuW4, 30.000, 40.000,Techno
5200E-_IP30, 16.000, 26.000,Techno
5211yX2cGYg, 30.000, 40.000,Techno
523cMJPTa1U, 30.000, 40.000,Pop_music
524Rb1JA1QY, 80.000, 90.000,Rock_music
526FudXHp6E, 30.000, 40.000,Techno
52792LHDK_M, 150.000, 160.000,Reggae
52F4YOqDFaI, 30.000, 40.000,Techno
52H5RjCIPEQ, 310.000, 320.000,Techno
52K1DNqavFA, 50.000, 60.000,Hip_hop_music
52Ks5LS-L2g, 30.000, 40.000,Techno
52NO7lRdIco, 30.000, 40.000,Rock_music
52XFgLuTco8, 30.000, 40.000,Pop_music
52XzDc4Fe00, 30.000, 40.000,Techno
52cfrvt1lHE, 40.000, 50.000,Pop_music
52db90hAg8Y, 30.000, 40.000,Reggae
52e-_7Zh_dY, 30.000, 40.000,Pop_music
52iW3lcpK5M, 30.000, 40.000,Pop_music
52kPjxuIzgc, 250.000, 260.000,Rock_music
52kU14cSpN8, 260.000, 270.000,Rhythm_blues
52wUhKIrZuc, 20.000, 30.000,Rhythm_blues
52xpgn6Je2E, 30.000, 40.000,Techno
533VZ6xyGQE, 30.000, 40.000,Techno
535lPjWnCZw, 90.000, 100.000,Pop_music
536WUFPXEYc, 60.000, 70.000,Vocal
536k12UZtJ4, 30.000, 40.000,Techno
538PCCS5nj8, 30.000, 40.000,Pop_music
53DebPSt_Z0, 30.000, 40.000,Rhythm_blues
53ERnsuyMgE, 30.000, 40.000,Techno
53J4dblFn_Y, 70.000, 80.000,Pop_music
53Pmp7pJfbQ, 30.000, 40.000,Techno
53VRtCzAJ-A, 30.000, 40.000,Techno
53XC1--XDzU, 140.000, 150.000,Pop_music
53ZoiTBrdgI, 8.000, 18.000,Pop_music
53_3crd3LSM, 30.000, 40.000,Techno
53cv_NjCYw8, 450.000, 460.000,Hip_hop_music
53e8c9t18wg, 30.000, 40.000,Techno
53eOw-c2Qyk, 590.000, 600.000,Pop_music
53g7HF9q-uQ, 10.000, 20.000,Techno
53oGJS13Aow, 30.000, 40.000,Pop_music
53tTL1MF6LM, 30.000, 40.000,Techno
53tvucJ7eRg, 30.000, 40.000,Techno
53txP77SAUk, 30.000, 40.000,Rhythm_blues
53v9j5xcdL8, 60.000, 70.000,Vocal
54J2aB1Hv7E, 30.000, 40.000,Techno
54LfnT7MOZg, 190.000, 200.000,Hip_hop_music
54ODcyQrVCE, 30.000, 40.000,Techno
54V3GhxINuI, 30.000, 40.000,Rhythm_blues
54XMffO2ems, 30.000, 40.000,Pop_music
54XS8gKnVus, 50.000, 60.000,Hip_hop_music
54Zbp9Clsiw, 30.000, 40.000,Techno
54_QW_i7r6k, 30.000, 40.000,Techno
54eB5Dk3GG4, 30.000, 40.000,Pop_music
54g6qfA3TMk, 30.000, 40.000,Rock_music
54hai7MwVRc, 30.000, 40.000,Pop_music
54jH2ugvwkA, 120.000, 130.000,Rock_music
54lRGYGfpAU, 20.000, 30.000,Hip_hop_music
54lZc36NTRs, 50.000, 60.000,Rock_music
54qFg6aGSek, 30.000, 40.000,Techno
54qqBevG8yg, 30.000, 40.000,Techno
54uA5G4ZP5g, 140.000, 150.000,Rhythm_blues
54uy9xtTltM, 30.000, 40.000,Techno
54wGPtHr9Vc, 27.000, 37.000,Pop_music
54x7O6Y0A-E, 110.000, 120.000,Rhythm_blues
550G03zYBFw, 30.000, 40.000,Techno
553HA8P8Cmc, 140.000, 150.000,Reggae
556U14pPG4o, 30.000, 40.000,Techno
557WbwizCAM, 30.000, 40.000,Pop_music
558R1zq6PGM, 30.000, 40.000,Pop_music
558yT0yzD3Q, 30.000, 40.000,Pop_music
55Cm4Eur0Ug, 30.000, 40.000,Rhythm_blues
55DGLj_56lk, 30.000, 40.000,Techno
55DSRnY_QuM, 60.000, 70.000,Rock_music
55M2jseVpJU, 30.000, 40.000,Techno
55Q6ON8kkb4, 90.000, 100.000,Vocal
55SIlyy6uow, 30.000, 40.000,Rhythm_blues
55YXRjSFao0, 30.000, 40.000,Techno
55b5e_zcHT8, 30.000, 40.000,Techno
55dYQSAigU0, 30.000, 40.000,Pop_music
55nNitFu3Jo, 30.000, 40.000,Techno
55vTfkFJrvQ, 30.000, 40.000,Techno
55z0zF9eyo0, 30.000, 40.000,Techno
561UvBINLYo, 150.000, 160.000,Rock_music
561qunREQlo, 30.000, 40.000,Techno
56643rEcEbI, 30.000, 40.000,Techno
568qZ_YXkk0, 80.000, 90.000,Rhythm_blues
569gBitVXZ0, 130.000, 140.000,Hip_hop_music
56CZJdmPGlo, 170.000, 180.000,Vocal
56Fdj0LMzsM, 560.000, 570.000,Rock_music
56GdrysikH8, 30.000, 40.000,Techno
56H6-gb40GE, 30.000, 40.000,Pop_music
56LeeRGFu7o, 0.000, 10.000,Techno
56RRw52tkKc, 60.000, 70.000,Pop_music
56UjhoB49hU, 30.000, 40.000,Rock_music
56ZvRB5j3xI, 0.000, 10.000,Rock_music
56aBlo0aLZU, 220.000, 230.000,Reggae
56la9pRoqiA, 30.000, 40.000,Pop_music
56mFj_aYkP0, 30.000, 40.000,Rhythm_blues
56sVoArYbug, 30.000, 40.000,Pop_music
56sqLOgRs1g, 30.000, 40.000,Techno
56tW9gcHICg, 30.000, 40.000,Techno
56vuDlw8ro4, 30.000, 40.000,Rhythm_blues
56wMXXSGu38, 30.000, 40.000,Techno
56wVDdrTJT8, 30.000, 40.000,Techno
57-6lG0ZSA0, 300.000, 310.000,Vocal
571wZfomZ4E, 30.000, 40.000,Rhythm_blues
571yviB-HT0, 270.000, 280.000,Reggae
57A0CRQjZBQ, 30.000, 40.000,Techno
57C-BdyYsS8, 20.000, 30.000,Techno
57LdDPvqDzQ, 30.000, 40.000,Techno
57SZm8o3Y-I, 30.000, 40.000,Techno
57YNerorom8, 30.000, 40.000,Techno
57Zrglh2b1M, 30.000, 40.000,Rhythm_blues
57_Hn9z7J3M, 370.000, 380.000,Pop_music
57aC0aMYHic, 70.000, 80.000,Pop_music
57c3Fp1B3ls, 30.000, 40.000,Pop_music
57cWIvdd1AE, 230.000, 240.000,Hip_hop_music
57lyyOGY6PE, 30.000, 40.000,Vocal
57zMC8w-FE8, 130.000, 140.000,Hip_hop_music
57zNFw62Osc, 70.000, 80.000,Vocal
581qGWrLH_U, 150.000, 160.000,Vocal
582HcyRSABs, 20.000, 30.000,Techno
588HaINOrf0, 210.000, 220.000,Rhythm_blues
58FKvoFRtwk, 30.000, 40.000,Pop_music
58GpDjavUy8, 30.000, 40.000,Techno
58KauU_0j5U, 30.000, 40.000,Rhythm_blues
58LBIoiI0LA, 30.000, 40.000,Rhythm_blues
58N4ywAQob8, 30.000, 40.000,Pop_music
58Ts1Pdt2_A, 30.000, 40.000,Rhythm_blues
58felQfawpU, 290.000, 300.000,Vocal
58fxRLt38Wc, 30.000, 40.000,Rhythm_blues
58k8fO-6Tyc, 30.000, 40.000,Techno
58oc8U9T6C8, 40.000, 50.000,Pop_music
58qJvctnOS4, 300.000, 310.000,Reggae
58wjULP9ryg, 30.000, 40.000,Rhythm_blues
59-KsIrLLIU, 30.000, 40.000,Hip_hop_music
592-EBc1rdU, 30.000, 40.000,Pop_music
594d1cVeNkc, 30.000, 40.000,Techno
597JE6zNoGI, 30.000, 40.000,Techno
598XQBeMWfQ, 30.000, 40.000,Pop_music
599omgohJlg, 30.000, 40.000,Techno
59Bw2tF4yO8, 30.000, 40.000,Pop_music
59BwfU2brAQ, 30.000, 40.000,Rhythm_blues
59COAyraqps, 30.000, 40.000,Pop_music
59I8yGKenfA, 30.000, 40.000,Techno
59Omn9ehPdI, 70.000, 80.000,Hip_hop_music
59RyuL090ys, 30.000, 40.000,Rhythm_blues
59T8DMq4kX0, 30.000, 40.000,Techno
59T9GSzSxLw, 300.000, 310.000,Rock_music
59YSw9WkFjc, 80.000, 90.000,Hip_hop_music
59m7gujYKMc, 140.000, 150.000,Rock_music
59piCEkVcTs, 130.000, 140.000,Rock_music
59qRlERynFk, 30.000, 40.000,Techno
59unfA7JYsE, 30.000, 40.000,Techno
59vsFp4CXYw, 30.000, 40.000,Techno
59xIQbfc2Qs, 30.000, 40.000,Techno
59xcQZIRMMU, 30.000, 40.000,Techno
5A0Kw6brYQw, 70.000, 80.000,Rock_music
5A2HY8-Cv2g, 120.000, 130.000,Reggae
5A46OM_ObKY, 30.000, 40.000,Rhythm_blues
5ABwysj1qRw, 70.000, 80.000,Reggae
5ADdHCJMpgM, 30.000, 40.000,Techno
5ADxJZjAUw8, 40.000, 50.000,Pop_music
5AHkGJlFok8, 30.000, 40.000,Rhythm_blues
5AHsRNwjrPg, 440.000, 450.000,Hip_hop_music
5AKB1k_jtco, 30.000, 40.000,Rhythm_blues
5APQ3k7mDcY, 30.000, 40.000,Pop_music
5AR1X5A2GiA, 90.000, 100.000,Rock_music
5ARIfcN61yw, 120.000, 130.000,Rock_music
5AYAElrJbOc, 30.000, 40.000,Rock_music
5Aag8YnGwSU, 30.000, 40.000,Techno
5AjhcI5Yp0c, 30.000, 40.000,Techno
5AmCrxkKKkQ, 30.000, 40.000,Hip_hop_music
5AnzxU_tPmI, 250.000, 260.000,Hip_hop_music
5ApHQCvar64, 120.000, 130.000,Pop_music
5ArkCo60DwI, 30.000, 40.000,Pop_music
5AsYo2lSQL8, 30.000, 40.000,Techno
5AtzpKGqoQ0, 40.000, 50.000,Hip_hop_music
5AvgLuUntmk, 30.000, 40.000,Techno
5AvnIoNmFaI, 30.000, 40.000,Pop_music
5B1juO9pToY, 30.000, 40.000,Techno
5B8_WaF2wmA, 200.000, 210.000,Pop_music
5BIFkizkB1M, 10.000, 20.000,Techno
5BM9pUXpC9E, 30.000, 40.000,Techno
5BNyX4v4cwU, 90.000, 100.000,Hip_hop_music
5BdukBVqN2c, 20.000, 30.000,Techno
5BfRzF1UkOs, 30.000, 40.000,Techno
5BgBtjYXREg, 30.000, 40.000,Rhythm_blues
5Bn2M4u-OYg, 140.000, 150.000,Hip_hop_music
5BuAXKU2Dgs, 11.000, 21.000,Rhythm_blues
5CAI9qco10k, 30.000, 40.000,Techno
5CAl5od_I5s, 30.000, 40.000,Rhythm_blues
5CArUxrWUV0, 0.000, 10.000,Rock_music
5CBaND2oTxg, 110.000, 120.000,Hip_hop_music
5CDvtIidX7g, 30.000, 40.000,Techno
5CIaarbcokk, 30.000, 40.000,Hip_hop_music
5CKZXsqBZMU, 30.000, 40.000,Rhythm_blues
5CNiB0j7p50, 100.000, 110.000,Rock_music
5CO3jHM_-BI, 80.000, 90.000,Rock_music
5CWkEeOiSqU, 10.000, 20.000,Techno
5Ca0ufUqyDE, 30.000, 40.000,Techno
5Carw6L9gOc, 60.000, 70.000,Techno
5CcgEwO_-cA, 30.000, 40.000,Pop_music
5CoQWp4bgZA, 30.000, 40.000,Techno
5CpfTGEJhkE, 110.000, 120.000,Rock_music
5Cx5kH7xGNI, 30.000, 40.000,Pop_music
5D3Db7r59gI, 30.000, 40.000,Rhythm_blues
5D7lxzFP8Yo, 160.000, 170.000,Techno
5DClc-vYji4, 140.000, 150.000,Rock_music
5DDn7hMa_GM, 110.000, 120.000,Rock_music
5DKf2U_Bn48, 30.000, 40.000,Rhythm_blues
5DKyb_Pi5Tc, 30.000, 40.000,Rhythm_blues
5DMmJHH9KFQ, 320.000, 330.000,Vocal
5DS9bVl0glQ, 80.000, 90.000,Vocal
5DXVRNnL8ao, 110.000, 120.000,Rock_music
5Dcbvs8ITog, 30.000, 40.000,Techno
5DgstM-feck, 30.000, 40.000,Techno
5DinwZPur9E, 360.000, 370.000,Vocal
5Dm03pSPsNc, 80.000, 90.000,Hip_hop_music
5Dm0Pa2uENE, 70.000, 80.000,Vocal
5DoJxar7LPY, 30.000, 40.000,Rhythm_blues
5DsXUNu1YVA, 130.000, 140.000,Pop_music
5E3uj8PT54M, 150.000, 160.000,Hip_hop_music
5E5SSOWK9m0, 30.000, 40.000,Pop_music
5E7VBVpwpco, 30.000, 40.000,Rhythm_blues
5E7bV5iuBmI, 20.000, 30.000,Hip_hop_music
5E7ov_Rb9R4, 230.000, 240.000,Hip_hop_music
5EBbQ0b28S8, 100.000, 110.000,Hip_hop_music
5EGK6rm_MSQ, 30.000, 40.000,Techno
5EGROAxqLLg, 10.000, 20.000,Rhythm_blues
5ESc4ta5ZrM, 30.000, 40.000,Pop_music
5EcmLzS4KFc, 70.000, 80.000,Rock_music
5EeRp-rZ9O0, 11.000, 21.000,Pop_music
5EmaYdTmc00, 30.000, 40.000,Techno
5Eu8MOd21qQ, 20.000, 30.000,Rock_music
5Evat1Httcs, 90.000, 100.000,Techno
5F0BpJKAGQY, 30.000, 40.000,Pop_music
5F5XH-za0t4, 70.000, 80.000,Pop_music
5F86f92UIFI, 110.000, 120.000,Pop_music
5FDjgV2k3eo, 30.000, 40.000,Techno
5FEYD2t0xiQ, 0.000, 10.000,Rock_music
5FF5J2VvMsM, 0.000, 10.000,Pop_music
5FH5KBtLmP0, 30.000, 40.000,Rhythm_blues
5FIol3xAHQE, 30.000, 40.000,Rock_music
5FLMemGwecE, 40.000, 50.000,Pop_music
5FUtH7NjIlg, 140.000, 150.000,Rock_music
5F_zPxed_As, 50.000, 60.000,Hip_hop_music
5Fex_78Qc3s, 30.000, 40.000,Rhythm_blues
5Fga6FnYTpU, 110.000, 120.000,Pop_music
5FgnKksHLbA, 30.000, 40.000,Techno
5FsBAW8Wl9Y, 30.000, 40.000,Techno
5FsNvdt34yk, 10.000, 20.000,Rock_music
5FxQu5lZDlI, 50.000, 60.000,Reggae
5G0GwkW8TJM, 70.000, 80.000,Rock_music
5G1mUTRGER8, 30.000, 40.000,Techno
5G51Eo03qQA, 30.000, 40.000,Techno
5G87yyzJ-pQ, 30.000, 40.000,Pop_music
5GA4uV5J9ls, 230.000, 240.000,Hip_hop_music
5GGwvLOkbPU, 110.000, 120.000,Rock_music
5GO4ssM0Zmg, 30.000, 40.000,Techno
5GOjPLgvHPU, 30.000, 40.000,Techno
5GRo5tzIimk, 30.000, 40.000,Techno
5GcVhhJWqVI, 0.000, 10.000,Pop_music
5GdjHk2oZDs, 110.000, 120.000,Reggae
5GoUoCGg6Pk, 30.000, 40.000,Techno
5GqrHXBjY8Y, 40.000, 50.000,Pop_music
5Gv02n_gBOM, 30.000, 40.000,Rhythm_blues
5H6K8qxpZNg, 30.000, 40.000,Rhythm_blues
5HBw_Wdb-Os, 70.000, 80.000,Rock_music
5HHxJDz_iQE, 30.000, 40.000,Techno
5HLtWL596EI, 30.000, 40.000,Rhythm_blues
5HMRSE0YvQM, 370.000, 380.000,Vocal
5HOBtEKZIMI, 30.000, 40.000,Techno
5HTTpG0Z3c0, 210.000, 220.000,Pop_music
5HX9IM8lI64, 30.000, 40.000,Pop_music
5Hd6HSs_6n4, 30.000, 40.000,Techno
5HgLnWM2v48, 30.000, 40.000,Pop_music
5Hhw-jaUXo8, 30.000, 40.000,Techno
5Hjv69jJUbI, 30.000, 40.000,Techno
5HkWCQ8cz14, 30.000, 40.000,Rhythm_blues
5Hm67rC8lvk, 370.000, 380.000,Rock_music
5Hml2mu1MIk, 30.000, 40.000,Pop_music
5Hp27ZEO05w, 100.000, 110.000,Pop_music
5Hqq9S6ZoQI, 470.000, 480.000,Vocal
5Hyf47acwps, 30.000, 40.000,Hip_hop_music
5I-_QlZviA4, 30.000, 40.000,Techno
5I2qPBGaqAs, 30.000, 40.000,Rhythm_blues
5IBi4h1bfW0, 30.000, 40.000,Techno
5IFEx9comg4, 150.000, 160.000,Rhythm_blues
5IGH_6EcsoU, 30.000, 40.000,Pop_music
5IHKQtCT-zU, 30.000, 40.000,Pop_music
5IIntMvK5xg, 30.000, 40.000,Pop_music
5IJXImrhguM, 180.000, 190.000,Pop_music
5IMPiJfiepI, 80.000, 90.000,Rock_music
5INTo1XDOOo, 500.000, 510.000,Pop_music
5IP8Y01sffE, 0.000, 10.000,Techno
5IVWDiKJh6I, 30.000, 40.000,Techno
5IhN4N8dEUU, 30.000, 40.000,Pop_music
5IhlOEUQM5E, 170.000, 180.000,Vocal
5ImiH1IsSFM, 30.000, 40.000,Techno
5IoKFiAWLKQ, 190.000, 200.000,Reggae
5Is333HUmFQ, 30.000, 40.000,Rhythm_blues
5ItB4PJ2xBg, 120.000, 130.000,Reggae
5J694XYzv9w, 30.000, 40.000,Techno
5JCfCKHcaZQ, 30.000, 40.000,Techno
5JFGlQBl5Ko, 30.000, 40.000,Techno
5JGXNby1eM8, 30.000, 40.000,Rhythm_blues
5JINTGVhuT8, 150.000, 160.000,Rock_music
5J_Uyo7qVR0, 170.000, 180.000,Rhythm_blues
5JoCHJeBqhc, 30.000, 40.000,Pop_music
5JymLqIjDJE, 30.000, 40.000,Techno
5K-j2FY9RLs, 30.000, 40.000,Hip_hop_music
5K5HlhGGTe4, 70.000, 80.000,Hip_hop_music
5KInIpU7FY0, 80.000, 90.000,Hip_hop_music
5KJn6IVrN1c, 140.000, 150.000,Rock_music
5KL_P-Ccge4, 30.000, 40.000,Techno
5KNXaYFc8lE, 30.000, 40.000,Techno
5Kc4qt5KBPk, 190.000, 200.000,Hip_hop_music
5KeYXHJbul0, 30.000, 40.000,Techno
5Ke_gK2LQ0Q, 30.000, 40.000,Techno
5KiS5EXSfcA, 40.000, 50.000,Pop_music
5KoJmxC0s-g, 30.000, 40.000,Pop_music
5KqoRNKEiq8, 30.000, 40.000,Techno
5KuDhMyVjUM, 20.000, 30.000,Reggae
5Kx0DNJ5KUk, 30.000, 40.000,Rhythm_blues
5KzYNuXbit0, 30.000, 40.000,Techno
5L-uRYg-niY, 110.000, 120.000,Rock_music
5L35DBmxWe8, 20.000, 30.000,Pop_music
5L3KptDvcu8, 90.000, 100.000,Vocal
5L7KX3eC8os, 190.000, 200.000,Hip_hop_music
5L9LV0iyciM, 30.000, 40.000,Techno
5LHmetqGfgQ, 90.000, 100.000,Rock_music
5LKUj9cXLzY, 100.000, 110.000,Hip_hop_music
5LSRo4m-5mM, 220.000, 230.000,Vocal
5LSp8zRWLMs, 320.000, 330.000,Vocal
5LTVhfizRgk, 10.000, 20.000,Rock_music
5LUfe_-llU8, 100.000, 110.000,Rock_music
5LUoC8-YZm4, 30.000, 40.000,Pop_music
5LWLtbHNAbg, 80.000, 90.000,Hip_hop_music
5LZTCdHIrtQ, 30.000, 40.000,Pop_music
5L_-wkQbVZw, 140.000, 150.000,Hip_hop_music
5LaU5j8ncWE, 30.000, 40.000,Techno
5LpQvEA0nqY, 30.000, 40.000,Techno
5LtIUnowZRA, 50.000, 60.000,Pop_music
5M2EuKwtIRM, 80.000, 90.000,Reggae
5M4-n3FfJqs, 120.000, 130.000,Pop_music
5M9_AlpzZt0, 30.000, 40.000,Pop_music
5MDWdsWNlGo, 130.000, 140.000,Techno
